Date,Open,High,Low,Close,Adj Close,Volume
2023-03-12,1341.059570,1394.014282,1340.705200,1392.586182,1392.586182,14011255378
2023-03-13,1392.412720,1502.568726,1372.856079,1488.825928,1488.825928,10748433623
2023-03-14,1489.329834,1583.890991,1473.255615,1567.009155,1567.009155,14652076030
2023-03-15,1566.996338,1659.417480,1557.310425,1588.099609,1588.099609,15065004599
2023-03-16,1589.668457,1603.400391,1532.526855,1565.136963,1565.136963,12016352240
2023-03-17,1565.280151,1594.772949,1547.864624,1580.237183,1580.237183,8823487648
2023-03-18,1580.313721,1673.479858,1570.864990,1667.100830,1667.100830,11595347331
2023-03-19,1668.130615,1709.370117,1625.226196,1634.874756,1634.874756,9575258866
2023-03-20,1636.084473,1723.992432,1636.084473,1671.774658,1671.774658,8586088652
2023-03-21,1671.624634,1695.291870,1612.180908,1618.959351,1618.959351,10242173890
2023-03-22,1619.236084,1703.912354,1610.365112,1677.089478,1677.089478,9986481033
2023-03-23,1675.415283,1687.615723,1581.168457,1598.786499,1598.786499,11485999481
2023-03-24,1598.256470,1700.291504,1591.462402,1676.462036,1676.462036,10164483836
2023-03-25,1675.921753,1680.844849,1607.608887,1625.810059,1625.810059,10127339504
2023-03-26,1625.276123,1635.673828,1592.967285,1618.126587,1618.126587,6137748883
2023-03-27,1618.198242,1667.469238,1615.730591,1647.536865,1647.536865,6485864338
2023-03-28,1647.355469,1654.723145,1568.375122,1587.459961,1587.459961,7945116381
2023-03-29,1587.336548,1651.022705,1574.044922,1635.524170,1635.524170,7700615387
2023-03-30,1635.629639,1685.009644,1635.629639,1653.640869,1653.640869,8426067599
2023-03-31,1653.958130,1686.791626,1621.102173,1644.042114,1644.042114,8917918033
2023-04-01,1644.851807,1695.046387,1636.735474,1676.579224,1676.579224,8419030524
2023-04-02,1676.286743,1693.281250,1666.545898,1669.069092,1669.069092,5112900496
2023-04-03,1675.815430,1678.701904,1636.128906,1662.240234,1662.240234,5738920711
2023-04-04,1661.513062,1687.749146,1633.691162,1659.790894,1659.790894,8842048318
2023-04-05,1659.648682,1732.159912,1653.407471,1707.499878,1707.499878,9489623344
2023-04-06,1707.463379,1767.555786,1701.722168,1750.968750,1750.968750,9464417493
2023-04-07,1750.995728,1751.113403,1704.934082,1715.156982,1715.156982,7567141866
2023-04-08,1714.984375,1724.261353,1691.096558,1696.609375,1696.609375,7599065070
2023-04-09,1695.739136,1708.860596,1681.637329,1682.203613,1682.203613,4562612658
2023-04-10,1682.361938,1718.026245,1663.286865,1703.816528,1703.816528,5829243924
2023-04-11,1704.140381,1764.615967,1704.389893,1758.280273,1758.280273,7709589451
2023-04-12,1758.435181,1779.589844,1728.327637,1733.353638,1733.353638,8132042230
2023-04-13,1744.968628,1828.607910,1730.322388,1827.226685,1827.226685,11745235968
